123,Audi,TTS,TFSI QUATTRO,2,1984,AUTO,6,TT,369679.25,392900,NA,B,1360,6,EBD & BA,4,2
124,Audi,R8,FSI QUATTRO,5.2,5204,AUTO,7,TT,1163381.13,1245900,NA,B,1620,4,EBD & BA,2,2
125,Hyundai,i10,EPSILON,1.1,1086,AUTO,4,69PS,51234.07,51234.07,NA,B,NA,2,EBD,5,5
126,Hyundai,i10,KAPPA,1.2,1248,AUTO,4,87PS,55223.83,55223.83,NA,B,NA,2,EBD,5,5
127,Hyundai,Elantra,GAMMA EX,1.6,1591,AUTO,6,130PS,92288.47,92288.47,NA,B,NA,2,EBD & BA,5,4
128,Hyundai,Elantra,GAMMA EX SPORT,1.6,1591,AUTO,6,130PS,98288,98288,NA,B,NA,2,EBD & BA,5,4
129,Hyundai,Elantra,GAMMA EX PLUS,1.6,1591,AUTO,6,130PS,93348.47,93348.47,NA,B,NA,2,EBD & BA,5,4
130,Hyundai,Elantra,GAMMA PREMIUM,1.6,1591,AUTO,6,130PS,101554.66,101554.66,NA,B,NA,6,EBD & BA,5,4
131,Hyundai,Elantra,NU PREMIUM,1.8,1797,AUTO,6,150PS,118794.04,118794.04,NA,B,NA,6,EBD & BA,5,4
132,Hyundai,Veloster,PREMIUM,1.6,1591,AUTO,6,132PS,135461.13,135461.13,NA,B,NA,2,EBD & BA,4,3
133,Hyundai,Veloster Turbo,GAMMA T-GDI,1.6,1591,AUTO,7,186PS,154437.49,154437.49,NA,B,NA,6,EBD & BA,5,3
134,Hyundai,Veloster Turbo,GAMMA T-GDI SPORT,1.6,1591,AUTO,7,186PS,158127.25,158127.25,NA,B,NA,6,EBD & BA,5,3
135,Hyundai,Sonata,NU ELEGANCE B,2,1999,AUTO,6,154PS,139295.24,139295.24,NA,B,NA,2,EBD & BA,5,4
136,Hyundai,Sonata,NU ELEGANCE,2,1999,AUTO,6,154PS,147522.52,147522.52,NA,B,NA,6,EBD & BA,5,4
137,Hyundai,Sonata,NU EXECUTIVE,2,1999,AUTO,6,154PS,153510.03,153510.03,NA,B,NA,6,EBD & BA,5,4
138,Hyundai,Genesis,LAMBDA,3.8,3778,AUTO,8,315PS,388921.52,388921.52,NA,A,NA,6,EBD & BA,5,4
139,Hyundai,Tucson,NU ELEGANCE,2,1999,AUTO,6,158PS,129990.87,129990.87,NA,SUV,NA,2,EBD & BA,5,5
140,Hyundai,Tucson,NU EXECUTIVE,2,1999,AUTO,6,158PS,142632.6,142632.6,NA ,SUV,NA,6,EBD & BA,5,5
141,Hyundai,Santa Fe,THETA II ELEGANCE,2.4,2359,AUTO,6,176PS,167735.65,167735.65,NA,SUV,NA,2,EBD & BA,7,5
142,Hyundai,Santa Fe,THETA II PREMIUM,2.4,2359,AUTO,6,176PS,189429.32,189429.32,NA,SUV,NA,6,EBD & BA,7,5
143,Hyundai,Santa Fe,R CRDi ELEGANCE,2.2,2199,AUTO,6,197PS,181385.32,181385.32,NA,SUV,NA,2,EBD & BA,7,5
144,Hyundai,Santa Fe,R CRDi PREMIUM,2.2,2199,AUTO,6,197PS,201134.11,201134.11,NA,SUV,NA,6,EBD & BA,7,5
145,Hyundai,Starex Royale,A CRDI ROYALE,2.5,2497,AUTO,5,170PS,157228.35,157228.35,NA,VAN,NA,2,EBD & BA,11,5
146,Hyundai,Starex Royale,A CRDI ROYALE PREMIUM,2.5,2497,AUTO,5,170PS,167925.19,167925.19,NA,VAN,NA,2,EBD & BA,11,5
147,Hyundai,Starex Royale,A CRDi ROYALE DELUXE,2.5,2497,AUTO,5,170PS,177677.15,177677.15,NA,VAN,NA,2,EBD & BA,11,5
148,Ford,Fiesta,ECOBOOST,1,998,AUTO,6,125PS,NA,94700,NA,B,NA,2,EBD & BA,5,5
149,Ford,Fiesta,SPORT,1.5,1498,AUTO,6,112PS,NA,85500,NA,B,NA,2,EBD & BA,5,5
150,Ford,Fiesta,TITANIUM,1.5,1498,AUTO,6,112PS,NA,85500,NA,B,NA,2,EBD & BA,5,5
151,Ford,Fiesta ST,ECOBOOST,1,998,AUTO,6,125PS,NA,94700,NA,B,NA,2,EBD & BA,5,3
152,Ford,Fiesta ST,SPORT,1.5,1498,AUTO,6,112PS,NA,85500,NA,B,NA,2,EBD & BA,5,3
153,Ford,Fiesta ST,TITANIUM,1.5,1498,AUTO,6,112PS,NA,85500,NA,B,NA,2,EBD & BA,5,3
154,Ford,Focus,SPORT+,2,1999,AUTO,6,170PS,NA,126100,NA,B,NA,6,EBD & BA,5,5
155,Ford,Focus,SPORT,2,1999,AUTO,6,170PS,NA,113550,NA,B,NA,4,EBD & BA,5,5
156,Ford,Focus,TITANIUM+,2,1999,AUTO,6,170PS,NA,126100,NA,B,NA,6,EBD & BA,5,4
157,Ford,Focus,TITANIUM,2,1999,AUTO,6,170PS,NA,113550,NA,B,NA,4,EBD & BA,5,4
158,Ford,Focus ST,SPORT+,2,1999,AUTO,6,170PS,NA,126100,NA,B,NA,6,EBD & BA,5,5
